candidate_rank,project_id,sample_file,repository_url,focal_class,focal_class_path,source_layout,class_kind,is_abstract,class_loc,focal_method_name,focal_method_loc,focal_method_modifiers,has_control_flow,has_observable_output,constructor_dependency_count,external_dependency_risk,external_risk_reasons,testability_score,semantic_status,semantic_exclusion_reason,build_tool,module_path,testing_framework,detected_java_version,selected_java_home,java_selection_reason,checkout_revision,clone_attempts,baseline_passes_required,baseline_passes_completed,baseline_states,classpath_resolved,classpath_exit_code,focal_class_fqcn,focal_bytecode_found,probe_target_state,probe_module_state,offline_baseline_state,eligibility_status,exclusion_stage,exclusion_reason,elapsed_seconds,artifact_dir
201,726694,726694_5.json,https://github.com/akubach/phyloviewer,Vector2,libraries/phyloviewer-common/src/main/java/org/iplantc/phyloviewer/shared/math/Vector2.java,production,class,False,96,rotate,6,public,False,True,0,False,,8,ELIGIBLE,,maven,libraries/phyloviewer-common,junit4,6,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,using compatible JDK 8 from build.java_homes.java-8 for Java 6,,1,2,1,COMPILE_FAILED,,,org.iplantc.phyloviewer.shared.math.Vector2,,,,,EXCLUDED,baseline,[warning] org.iplantc.core:phyloparser:dev-snapshot/maven-metadata.xml failed to transfer from http://0.0.0.0/ during a previous attempt. this failure was cached in the local repository and resolution will not be reattempted until the update interval of maven-default-http-blocker has elapsed or upda,4.483,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00201_726694_726694_5
206,782257,782257_112.json,https://github.com/jawi/ols,BackgroundTaskExecutionService,service.taskexecution/src/main/java/nl/lxtreme/ols/task/execution/BackgroundTaskExecutionService.java,production,class,False,116,execute,33,@Override public,True,True,1,False,,9,ELIGIBLE,,maven,service.taskexecution,junit4,8,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,matched build.java_homes.java-8,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,1,nl.lxtreme.ols.task.execution.BackgroundTaskExecutionService,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,29.972,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00206_782257_782257_112
211,153314760,153314760_19.json,https://github.com/AxonFramework/extension-springcloud,SpringHttpCommandBusConnector,springcloud/src/main/java/org/axonframework/extensions/springcloud/commandhandling/SpringHttpCommandBusConnector.java,production,class,False,376,receiveCommand,22,"@PostMapping(""/command"") public",True,True,1,False,,9,ELIGIBLE,,maven,springcloud,junit5,8,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,matched build.java_homes.java-8,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,org.axonframework.extensions.springcloud.commandhandling.SpringHttpCommandBusConnector,True,TEST_DISCOVERY_FAILED,,,EXCLUDED,probe_target,generated target test was not discovered,19.039,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00211_153314760_153314760_19
216,25206330,25206330_0.json,https://github.com/arnosthavelka/spring-advanced-training,JsonUserRepository,sat-core/src/main/java/com/github/aha/sat/core/mapper/JsonUserRepository.java,production,class,False,33,fetchAllUsers,5,@Override public,False,True,0,False,,8,ELIGIBLE,,maven,sat-core,junit5,unknown,/opt/homebrew/Cellar/openjdk@17/17.0.19/libexec/openjdk.jdk/Contents/Home,no project java version detected; using build.java_default,,1,2,1,COMPILE_FAILED,,,com.github.aha.sat.core.mapper.JsonUserRepository,,,,,EXCLUDED,baseline,[error] error: release version 25 not supported,5.043,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00216_25206330_25206330_0
221,134503849,134503849_712.json,https://github.com/wangrenlei/localization_nifi,AMQPPublisher,nifi-nar-bundles/nifi-amqp-bundle/nifi-amqp-processors/src/main/java/org/apache/nifi/amqp/processors/AMQPPublisher.java,production,class,False,106,publish,20,,True,True,2,True,database,8,EXCLUDED,external_dependency_risk:database,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database,10.072,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00221_134503849_134503849_712
226,100069523,100069523_28.json,https://github.com/Subterranean-Security/Sandpolis,JarUtil,module/com.sandpolis.core.foundation/src/main/java/com/sandpolis/core/foundation/util/JarUtil.java,production,class,False,192,resourceExists,13,public static,True,True,0,True,filesystem,8,EXCLUDED,external_dependency_risk:filesystem,,,,,,,26735f849735889fc7485181ca663f9fb9aa096c,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem,10.330,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00226_100069523_100069523_28
231,71493045,71493045_1.json,https://github.com/elastic/tealess,TealessSSLContextBuilder,core/src/main/java/co/elastic/tealess/TealessSSLContextBuilder.java,production,class,False,197,setCipherSuites,32,public,True,True,0,True,nondeterminism,9,EXCLUDED,external_dependency_risk:nondeterminism,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:nondeterminism,1.599,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00231_71493045_71493045_1
236,133022875,133022875_96.json,https://github.com/skalogs/SkaETL,RuleMetricToJava,rule-executor/src/main/java/io/skalogs/skaetl/rules/codegeneration/metrics/RuleMetricToJava.java,production,class,False,191,convert,11,public,True,True,0,False,,10,ELIGIBLE,,maven,rule-executor,junit4,8,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,matched build.java_homes.java-8,,1,2,1,COMPILE_FAILED,,,io.skalogs.skaetl.rules.codegeneration.metrics.RuleMetricToJava,,,,,EXCLUDED,baseline,tests in error:,70.526,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00236_133022875_133022875_96
241,135262635,135262635_11.json,https://github.com/perplexhub/rsql-jpa-specification,RSQLQueryDslSupport,rsql-querydsl/src/main/java/io/github/perplexhub/rsql/RSQLQueryDslSupport.java,production,class,False,46,toPredicate,3,public static,False,True,0,True,database,6,EXCLUDED,external_dependency_risk:database;testability_score_below_7,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database;testability_score_below_7,1.541,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00241_135262635_135262635_11
246,21052744,21052744_3.json,https://github.com/spring-projects/spring-session,SpringSessionBackedSessionRegistry,spring-session-core/src/main/java/org/springframework/session/security/SpringSessionBackedSessionRegistry.java,production,class,False,102,getAllSessions,12,@Override public,True,True,1,False,,9,ELIGIBLE,,gradle,.,junit5,1,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,using compatible JDK 8 from build.java_homes.java-8 for Java 1,5d26ab4df4bea79f8c829c8d11157107862a3b32,1,2,1,ASSERTION_FAILED,,,org.springframework.session.security.SpringSessionBackedSessionRegistry,,,,,EXCLUDED,baseline,failure: build failed with an exception.,72.702,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00246_21052744_21052744_3
251,200810412,200810412_148.json,https://github.com/ExpediaGroup/beekeeper,PagingMetadataCleanupService,beekeeper-metadata-cleanup/src/main/java/com/expediagroup/beekeeper/metadata/cleanup/service/PagingMetadataCleanupService.java,production,class,False,75,cleanUp,9,"@Override @Timed(""metadata-cleanup-job"") public",True,True,3,False,,9,ELIGIBLE,,maven,beekeeper-metadata-cleanup,junit5,21,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-21/Contents/Home,matched build.java_homes.java-21,,1,2,1,COMPILE_FAILED,,,com.expediagroup.beekeeper.metadata.cleanup.service.PagingMetadataCleanupService,,,,,EXCLUDED,baseline,"<timestamp> warn org.hibernate.engine.jdbc.spi.sqlexceptionhelper:<n> - sql error: 23505, sqlstate: 23505",35.848,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00251_200810412_200810412_148
256,6972004,6972004_14.json,https://github.com/dancerjohn/LibEx,SettableOnce,libex/src/main/java/org/libex/base/SettableOnce.java,production,,,,set,4,public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00256_6972004_6972004_14
261,1116314,1116314_43.json,https://github.com/Qi4j/qi4j-sdk,PropertyMapper,core/api/src/main/java/org/apache/polygene/api/composite/PropertyMapper.java,production,,,,mapToType,63,"@SuppressWarnings( ""raw"" ) private static",True,True,,,,,EXCLUDED,focal_method_not_directly_testable,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,focal_method_not_directly_testable,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00261_1116314_1116314_43
266,41688821,41688821_0.json,https://github.com/aradomski/Navigator,NavigatorCodeGenerator,compiler/src/main/java/pl/edu/radomski/navigator/NavigatorCodeGenerator.java,production,class,False,178,createMethod,19,,True,True,1,False,,9,ELIGIBLE,,gradle,compiler,junit4,1,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,using compatible JDK 8 from build.java_homes.java-8 for Java 1,,1,2,1,ASSERTION_FAILED,,,pl.edu.radomski.navigator.NavigatorCodeGenerator,,,,,EXCLUDED,baseline,failure: build failed with an exception.,11.608,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00266_41688821_41688821_0
271,27287531,27287531_1.json,https://github.com/FlightOfStairs/ADirStat,Scanner,adirstat/src/main/java/org/flightofstairs/adirstat/model/Scanner.java,production,class,False,101,recursiveList,19,@VisibleForTesting @SneakyThrows static,True,True,1,True,filesystem,8,EXCLUDED,external_dependency_risk:filesystem,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem,2.070,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00271_27287531_27287531_1
276,276256,276256_0.json,https://github.com/konklone/congress-android,Legislator,app/src/main/java/com/sunlightlabs/congress/models/Legislator.java,production,class,False,114,shortTitle,12,public static,True,True,0,False,,10,ELIGIBLE,,gradle,app,junit4,1,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,using compatible JDK 8 from build.java_homes.java-8 for Java 1,,1,2,1,ASSERTION_FAILED,,,com.sunlightlabs.congress.models.Legislator,,,,,EXCLUDED,baseline,failure: build failed with an exception.,40.316,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00276_276256_276256_0
281,110329589,110329589_2.json,https://github.com/wuhulala/netty-action,ExtensionLoader,chapter7-rpc/rpc-container/src/main/java/com/alibaba/cooma/ExtensionLoader.java,production,class,False,534,getExtensionLoader,18,"@SuppressWarnings(""unchecked"") public static",True,True,1,False,,8,ELIGIBLE,,maven,chapter7-rpc/rpc-container,junit4,8,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,matched build.java_homes.java-8,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,com.alibaba.cooma.ExtensionLoader,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,10.464,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00281_110329589_110329589_2
286,35242391,35242391_22.json,https://github.com/klinker41/tunes-for-tv,BaseOAuthFragment,app/src/main/java/com/klinker/android/spotify/fragment/BaseOAuthFragment.java,production,,,,startLogin,3,public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00286_35242391_35242391_22
291,116057862,116057862_0.json,https://github.com/hivemq/hivemq-mqtt-client,FluxWithSingle,reactor/src/main/java/com/hivemq/client/rx/reactor/FluxWithSingle.java,production,class,True,384,subscribeSingleFuture,6,public final @NotNull,False,True,0,False,,8,EXCLUDED,non_concrete:class:abstract,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,non_concrete:class:abstract,2.024,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00291_116057862_116057862_0
296,1548514,1548514_5.json,https://github.com/stapler/stapler,AcceptHeader,core/src/main/java/org/kohsuke/stapler/AcceptHeader.java,production,class,False,214,select,15,public,True,True,1,False,,10,ELIGIBLE,,maven,core,junit5,unknown,/opt/homebrew/Cellar/openjdk@17/17.0.19/libexec/openjdk.jdk/Contents/Home,no project java version detected; using build.java_default,,1,2,1,ASSERTION_FAILED,,,org.kohsuke.stapler.AcceptHeader,,,,,EXCLUDED,baseline,[info] stapler parent ..................................... failure [ 12.789 s],20.376,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00296_1548514_1548514_5
301,2580771,2580771_2.json,https://github.com/apache/directmemory,DirectMemoryServlet,server/directmemory-server/src/main/java/org/apache/directmemory/server/services/DirectMemoryServlet.java,production,,,,doGet,47,@Override protected,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00301_2580771_2580771_2
306,167468844,167468844_2.json,https://github.com/mageddo/graalvm-examples,FruitsService,micronaut/src/main/java/com/mageddo/micronaut/service/FruitsService.java,production,class,False,46,countTraces,3,public,False,True,0,True,nondeterminism,7,EXCLUDED,external_dependency_risk:nondeterminism,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:nondeterminism,1.681,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00306_167468844_167468844_2
311,1616402,1616402_0.json,https://github.com/elBukkit/MagicPlugin,MaterialSets,Magic/src/main/java/com/elmakers/mine/bukkit/magic/MaterialSets.java,production,class,False,380,unionBuilder,3,public static,False,True,0,False,,8,ELIGIBLE,,maven,Magic,junit4,8,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,matched build.java_homes.java-8,199680762e8993cf5ab4659353ad95cdf644802b,1,2,1,COMPILE_FAILED,,,com.elmakers.mine.bukkit.magic.MaterialSets,,,,,EXCLUDED,baseline,[warning] org.bukkit:bukkit:<n>.9.2-r0.1-snapshot/maven-metadata.xml failed to transfer from http://0.0.0.0/ during a previous attempt. this failure was cached in the local repository and resolution will not be reattempted until the update interval of maven-default-http-blocker has elapsed or update,39.116,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00311_1616402_1616402_0
316,5643380,5643380_41.json,https://github.com/douglasjunior/DouglasJuniorTCC,VersionUtil,JGitMinerWeb/src/main/java/br/edu/utfpr/cm/minerador/services/util/VersionUtil.java,production,class,False,105,getMaxVersionSequence,33,public static,True,True,0,False,,10,ELIGIBLE,,maven,JGitMinerWeb,junit4,8,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,matched build.java_homes.java-8,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,br.edu.utfpr.cm.minerador.services.util.VersionUtil,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,17.457,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00316_5643380_5643380_41
321,22417216,22417216_0.json,https://github.com/adobe/aem-eclipse-developer-tools,PropUtils,com.adobe.granite.ide.eclipse-ui/src/main/java/com/adobe/granite/ide/eclipse/ui/wizards/np/PropUtils.java,production,,,,updateProperties,5,public static,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.000,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00321_22417216_22417216_0
326,77455386,77455386_1.json,https://github.com/caojx-git/learn-java-codes,UserInfoServiceImpl,code/filemanager/filemanager-service/src/main/java/edu/xnxy/caojx/filemanager/service/UserInfoServiceImpl.java,production,class,False,163,saveUserInfo,18,public,True,True,0,False,,9,ELIGIBLE,,maven,code/filemanager/filemanager-service,junit4,7,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,using compatible JDK 8 from build.java_homes.java-8 for Java 7,,1,2,1,ASSERTION_FAILED,,,edu.xnxy.caojx.filemanager.service.UserInfoServiceImpl,,,,,EXCLUDED,baseline,[info] build failure,70.080,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00326_77455386_77455386_1
331,30764444,30764444_5.json,https://github.com/opendaylight/neutron,SocketInfo,neutron-hostconfig/vpp/src/main/java/org/opendaylight/neutron/hostconfig/vpp/SocketInfo.java,production,class,False,76,equals,35,@Override public,True,True,3,False,,9,ELIGIBLE,,maven,neutron-hostconfig/vpp,junit4,unknown,/opt/homebrew/Cellar/openjdk@17/17.0.19/libexec/openjdk.jdk/Contents/Home,no project java version detected; using build.java_default,,1,2,1,RUNTIME_FAILED,,,org.opendaylight.neutron.hostconfig.vpp.SocketInfo,,,,,EXCLUDED,baseline,[error] [error] some problems were encountered while processing the poms:,20.349,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00331_30764444_30764444_5
336,84008299,84008299_19.json,https://github.com/thiagoprocaci/springboot-react-jwt,JwtService,back-end/src/main/java/com/tbp/av/security/jwt/JwtService.java,production,class,False,49,isValid,12,public,True,True,0,False,,10,ELIGIBLE,,maven,back-end,junit4,8,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,matched build.java_homes.java-8,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,com.tbp.av.security.jwt.JwtService,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,32.612,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00336_84008299_84008299_19
341,93782049,93782049_14.json,https://github.com/shroffk/phoebus,Services,services/save-and-restore/src/main/java/org/phoebus/service/saveandrestore/services/impl/Services.java,production,class,False,145,updateConfiguration,6,@Override @Transactional public,False,True,0,True,nondeterminism,6,EXCLUDED,external_dependency_risk:nondeterminism;testability_score_below_7,,,,,,,7faac080643f06f0998b65a5a2198a8422d41188,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:nondeterminism;testability_score_below_7,35.572,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00341_93782049_93782049_14
346,87911627,87911627_2.json,https://github.com/mekomsolutions/openmrs-module-initializer,InitializerMessageSource,api/src/main/java/org/openmrs/module/initializer/InitializerMessageSource.java,production,class,False,350,getLocaleFromFileBaseName,21,public,True,True,0,True,filesystem,9,EXCLUDED,external_dependency_risk:filesystem,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem,2.094,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/00346_87911627_87911627_2
