candidate_rank,project_id,sample_file,repository_url,focal_class,focal_class_path,source_layout,class_kind,is_abstract,class_loc,focal_method_name,focal_method_loc,focal_method_modifiers,has_control_flow,has_observable_output,constructor_dependency_count,external_dependency_risk,external_risk_reasons,testability_score,semantic_status,semantic_exclusion_reason,build_tool,module_path,testing_framework,detected_java_version,selected_java_home,java_selection_reason,checkout_revision,clone_attempts,baseline_passes_required,baseline_passes_completed,baseline_states,classpath_resolved,classpath_exit_code,focal_class_fqcn,focal_bytecode_found,probe_target_state,probe_module_state,offline_baseline_state,eligibility_status,exclusion_stage,exclusion_reason,elapsed_seconds,artifact_dir
227,3836962,3836962_23.json,https://github.com/st-js/st-js,JSAbstractOperations,shared/src/main/java/org/stjs/javascript/JSAbstractOperations.java,production,class,False,407,ToUInt32,12,static,True,True,0,False,,9,ELIGIBLE,,maven,shared,junit4,7,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,using compatible JDK 8 from build.java_homes.java-8 for Java 7,,1,2,1,RUNTIME_FAILED,,,org.stjs.javascript.JSAbstractOperations,,,,,EXCLUDED,baseline,[error] [error] some problems were encountered while processing the poms:,11.189,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00227_3836962_3836962_23
232,50151956,50151956_0.json,https://github.com/spring-guides/gs-centralized-configuration,MessageRestController,complete/configuration-client/src/main/java/com/example/configurationclient/ConfigurationClientApplication.java,production,,,,getMessage,4,"@RequestMapping(""/message"")",False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.001,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00232_50151956_50151956_0
237,35757620,35757620_3.json,https://github.com/victorrentea/training,TransformStreams,java8/src/main/java/victor/training/java8/stream/order/TransformStreams.java,production,,,,p03_getOrderDatesAscending,3,public,False,True,,,,,ELIGIBLE,,,,,,,,,,2,0,,,,,,,,,EXCLUDED,setup,"RuntimeError: Repository setup failed after 3 attempts: CalledProcessError: Command '['git', '-c', 'core.longpaths=true', 'clone', '--depth', '1', 'https://github.com/victorrentea/training', 'G:\\FPT Specialized\\Ki 9\\SET490\\workspace\\ARROW\\repos\\35757620']' returned non-zero exit status 128.",10.228,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00237_35757620_35757620_3
242,14135467,14135467_12.json,https://github.com/apache/attic-aurora,BackoffHelper,commons/src/main/java/org/apache/aurora/common/util/BackoffHelper.java,production,class,False,125,doUntilResult,5,public,True,True,0,False,,9,ELIGIBLE,,gradle,.,junit4,minJavaVersion,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-17,JDK minJavaVersion not mapped; using build.java_default,,1,2,1,TOOL_ERROR,,,org.apache.aurora.common.util.BackoffHelper,,,,,EXCLUDED,baseline,[WinError 2] The system cannot find the file specified,7.699,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00242_14135467_14135467_12
247,93878516,93878516_13.json,https://github.com/google/streetview-publish-client-libraries,StreetViewPublishServiceClient,client_libraries/java_library/java-streetview-publish/src/main/java/com/google/streetview/publish/v1/StreetViewPublishServiceClient.java,production,,,,deletePhoto,4,public final,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.001,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00247_93878516_93878516_13
252,180588003,180588003_46.json,https://github.com/adorsys/XS2A-Sandbox,AISController,online-banking/oba-rest-server/src/main/java/de/adorsys/ledgers/oba/rest/server/resource/AISController.java,production,class,False,232,revokeConsent,16,@Override public,True,True,0,False,,10,ELIGIBLE,,maven,online-banking\oba-rest-server,junit5,21,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-21,matched build.java_homes.java-21,,1,2,1,ASSERTION_FAILED,,,de.adorsys.ledgers.oba.rest.server.resource.AISController,,,,,EXCLUDED,baseline,[info] oba-service-api .................................... failure [01:<n> min],217.180,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00252_180588003_180588003_46
257,3273720,3273720_31.json,https://github.com/CloudifySource/cloudify,OpenStackNetworkConfigurationHelper,esc/src/main/java/org/cloudifysource/esc/driver/provisioning/openstack/OpenStackNetworkConfigurationHelper.java,production,,,,validateNetworkNames,14,protected,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.001,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00257_3273720_3273720_31
262,12473833,12473833_48.json,https://github.com/GeneMANIA/genemania,AverageByNetworkCalculator,engine/src/main/java/org/genemania/engine/core/integration/calculators/AverageByNetworkCalculator.java,production,,,,process,17,public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.001,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00262_12473833_12473833_48
267,68539843,68539843_62.json,https://github.com/Microbule/microbule,AbstractErrorResponseStrategy,errormap/core/src/main/java/org/microbule/errormap/core/AbstractErrorResponseStrategy.java,production,class,True,39,createException,9,protected,True,True,0,False,,9,EXCLUDED,non_concrete:class:abstract,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,non_concrete:class:abstract,3.624,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00267_68539843_68539843_62
272,15722026,15722026_1.json,https://github.com/coinbase/coinbase-java,PaginationParams,coinbase-java/src/main/java/com/coinbase/PaginationParams.java,production,class,False,216,previousPage,12,"@SuppressWarnings(""checkstyle:MultipleStringLiterals"") public static",True,True,0,False,,9,ELIGIBLE,,maven,coinbase-java,junit4,6,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,using compatible JDK 8 from build.java_homes.java-8 for Java 6,,1,2,1,COMPILE_FAILED,,,com.coinbase.PaginationParams,,,,,EXCLUDED,baseline,[error] failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:<n>.15.0:compile (default-compile) on project coinbase-java: compilation failure: compilation failure:,14.094,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00272_15722026_15722026_1
277,315033,315033_1.json,https://github.com/SmartITEngineering/smart-cms,TransactionServiceImpl,code-generation/content-repo-dao-impl/src/main/java/com/smartitengineering/cms/repo/dao/impl/tx/TransactionServiceImpl.java,production,class,False,291,getActualStateAfterTransition,60,protected,True,True,2,True,nondeterminism,8,EXCLUDED,external_dependency_risk:nondeterminism,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:nondeterminism,3.294,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00277_315033_315033_1
282,21860658,21860658_16.json,https://github.com/Geomatys/constellation,TemplateWriter,modules/json-bindings/metadata/src/main/java/org/constellation/json/metadata/v2/TemplateWriter.java,production,class,False,287,writeTemplate,8,public,True,True,1,False,,9,ELIGIBLE,,maven,modules\json-bindings\metadata,junit4,7,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,using compatible JDK 8 from build.java_homes.java-8 for Java 7,,1,2,1,RUNTIME_FAILED,,,org.constellation.json.metadata.v2.TemplateWriter,,,,,EXCLUDED,baseline,[error] [error] some problems were encountered while processing the poms:,16.434,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00282_21860658_21860658_16
287,80993243,80993243_0.json,https://github.com/hypfvieh/dbus-java,InterfaceCodeGenerator,dbus-java-utils/src/main/java/org/freedesktop/dbus/utils/generator/InterfaceCodeGenerator.java,production,class,False,737,analyze,30,public,True,True,3,True,filesystem,8,EXCLUDED,external_dependency_risk:filesystem,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem,9.930,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00287_80993243_80993243_0
292,46187719,46187719_163.json,https://github.com/webfirmframework/wff,AutoComplete,wffweb/src/main/java/com/webfirmframework/wffweb/tag/html/html5/attribute/AutoComplete.java,production,,,,addValues,3,public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.001,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00292_46187719_46187719_163
297,78670243,78670243_0.json,https://github.com/SolaceProducts/solace-java-spring-boot,SolaceJavaAutoCloudConfiguration,solace-java-spring-boot-autoconfigure/src/main/java/com/solace/spring/boot/autoconfigure/SolaceJavaAutoCloudConfiguration.java,production,,,,getSolaceServiceCredentials,4,@Override public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.001,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00297_78670243_78670243_0
302,35952836,35952836_43.json,https://github.com/Squarespace/template-compiler,PluginUtils,core/src/main/java/com/squarespace/template/plugins/PluginUtils.java,production,class,False,158,hexDigitToInt,10,public static,True,True,0,False,,10,ELIGIBLE,,gradle,core,testng,11,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-11,matched build.java_homes.java-11,,1,2,1,TOOL_ERROR,,,com.squarespace.template.plugins.PluginUtils,,,,,EXCLUDED,baseline,[WinError 2] The system cannot find the file specified,2.567,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00302_35952836_35952836_43
307,153085231,153085231_1.json,https://github.com/quantnetwork/overledger-sdk-java,ZlibCompressor,overledger-sdk-essential/src/main/java/network/quant/essential/util/ZlibCompressor.java,production,,,,ZlibCompressor,1,private,False,False,,,,,EXCLUDED,focal_method_not_directly_testable;no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,focal_method_not_directly_testable;no_observable_behavior,0.001,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00307_153085231_153085231_1
312,265243047,265243047_3.json,https://github.com/flinkx/flinkx,StringUtil,flinkx-core/src/main/java/com/flink/flinkx/util/StringUtil.java,production,class,False,311,convertRegularExpr,20,public static,True,True,0,True,database,9,EXCLUDED,external_dependency_risk:database,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database,2.358,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00312_265243047_265243047_3
317,119369247,119369247_6.json,https://github.com/Ahmed-Adel-Ismail/LiteCycle,LiteCycle,lite-cycle/src/main/java/com/android/LiteCycle.java,production,class,False,31,with,3,public static,False,True,0,False,,7,ELIGIBLE,,gradle,lite-cycle,junit4,unknown,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,Gradle 4.6 requires compatible JDK 8; matched build.java_homes.java-8,,1,2,1,ASSERTION_FAILED,,,com.android.LiteCycle,,,,,EXCLUDED,baseline,failure: build failed with an exception.,71.365,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00317_119369247_119369247_6
322,2449032,2449032_13.json,https://github.com/MartinGijsen/PowerTools,Console,power-tools-parent/power-tools-engine/src/main/java/org/powertools/engine/reports/Console.java,production,,,,finish,4,@Override public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.001,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00322_2449032_2449032_13
327,52192427,52192427_0.json,https://github.com/bigdullrock/nifty-spring-boot-starter,GreeterService,nifty-spring-boot-starter-demo/src/main/java/com/bigdullrock/spring/boot/nifty/demo/GreeterService.java,production,class,False,13,sayHello,4,@Override public,False,True,0,False,,6,EXCLUDED,testability_score_below_7,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,testability_score_below_7,1.786,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00327_52192427_52192427_0
332,147608979,147608979_2.json,https://github.com/ueboot/ueboot,ResourcesServiceImpl,ueboot-shiro/src/main/java/com/ueboot/shiro/service/resources/impl/ResourcesServiceImpl.java,production,class,False,135,findByResourceType,4,@Override public,False,True,0,True,database,7,EXCLUDED,external_dependency_risk:database,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database,4.205,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00332_147608979_147608979_2
337,107437722,107437722_123.json,https://github.com/Adobe-Marketing-Cloud/asset-share-commons,AssetRenditionDownloadRequest,core/src/main/java/com/adobe/aem/commons/assetshare/content/renditions/download/impl/AssetRenditionDownloadRequest.java,production,class,False,109,getAttribute,8,@Override public,True,True,6,False,,9,ELIGIBLE,,maven,core,junit4,${project.build.directory}/generated-sources/acs-aem-commons,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-17,JDK ${project.build.directory}/generated-sources/acs-aem-commons not mapped; using build.java_default,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,com.adobe.aem.commons.assetshare.content.renditions.download.impl.AssetRenditionDownloadRequest,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,292.852,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00337_107437722_107437722_123
342,105203803,105203803_0.json,https://github.com/jibbo/Base-MVP,MainPresenter,sampleapp/src/main/java/eu/giovannidefrancesco/simplemvp/MainPresenter.java,production,,,,onViewResumed,5,@Override public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.001,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00342_105203803_105203803_0
347,104169114,104169114_3.json,https://github.com/chenjy16/gts,RouteInfoManager,gts-nameserver/src/main/java/com/wf/gts/nameserver/route/RouteInfoManager.java,production,class,False,150,getGtsManagerInfo,9,public,False,True,0,True,nondeterminism,7,EXCLUDED,external_dependency_risk:nondeterminism,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:nondeterminism,2.362,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00347_104169114_104169114_3
352,50459141,50459141_3.json,https://github.com/aolarchive/chronos,ChronosController,chronos-web/src/main/java/com/huffingtonpost/chronos/servlet/ChronosController.java,production,class,False,289,getJob,10,"@RequestMapping(value=""/job/{id}"", method=RequestMethod.GET) public @ResponseBody",True,True,5,True,database|filesystem,7,EXCLUDED,external_dependency_risk:database|filesystem,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database|filesystem,2.176,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00352_50459141_50459141_3
357,1020601,1020601_2.json,https://github.com/modelmapper/modelmapper,NumberConverter,core/src/main/java/org/modelmapper/internal/converter/NumberConverter.java,production,class,False,166,convert,17,public,True,True,0,False,,9,ELIGIBLE,,maven,core,testng,8,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,matched build.java_homes.java-8,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,org.modelmapper.internal.converter.NumberConverter,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,150.674,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00357_1020601_1020601_2
362,143691055,143691055_0.json,https://github.com/hackeryang/Hadoop-Exercises,MaxTemperatureDriver,src/main/java/MapReduceApplication/MaxTemperatureDriver.java,production,class,False,33,run,17,public,True,True,0,False,,10,ELIGIBLE,,maven,.,junit4,unknown,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-17,no project java version detected; using build.java_default,,1,2,1,ASSERTION_FAILED,,,MapReduceApplication.MaxTemperatureDriver,,,,,EXCLUDED,baseline,[info] build failure,347.802,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00362_143691055_143691055_0
367,2310387,2310387_1.json,https://github.com/builddoctor/JavaBuildComparison,Directory,medium/src/main/java/net/sourceforge/cruisecontrol/util/Directory.java,production,class,False,49,validate,11,public,True,True,0,True,filesystem,9,EXCLUDED,external_dependency_risk:filesystem,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem,6.766,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00367_2310387_2310387_1
372,24384638,24384638_0.json,https://github.com/tkowalcz/presentations,WordUtils,rxjava/src/main/java/pl/tkowalcz/utils/WordUtils.java,production,class,False,30,getWordAtIndex,12,public static,True,True,0,False,,10,ELIGIBLE,,maven,rxjava,testng,8,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,matched build.java_homes.java-8,,1,2,1,COMPILE_FAILED,,,pl.tkowalcz.utils.WordUtils,,,,,EXCLUDED,baseline,"[error] /g:/fpt specialized/ki 9<path>:[line,col] package javafx.event does not exist",18.004,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00372_24384638_24384638_0
377,17034809,17034809_45.json,https://github.com/datacleaner/DataCleaner,MarkRowsAnalyzerResultReducer,components/mark-rows/src/main/java/org/datacleaner/components/annotate/MarkRowsAnalyzerResultReducer.java,production,class,False,39,reduce,13,@Override public,True,True,0,False,,10,ELIGIBLE,,maven,components\mark-rows,junit4,8,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,matched build.java_homes.java-8,,1,2,1,COMPILE_FAILED,,,org.datacleaner.components.annotate.MarkRowsAnalyzerResultReducer,,,,,EXCLUDED,baseline,[error] failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:<n>.7.0:compile (default-compile) on project datacleaner-engine-utils: compilation failure,61.003,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00377_17034809_17034809_45
